Shop,Game,Bet Slips,First Slip Issued,Last Slip Issued,Currency,Paid In,Withholding Tax,Paid Out,Gross Win,GW Margin %,Winnings - Unpaid,Net Win,Net Win Margin %
Randburg,1904,3943,2025/09/01 08:50,2025/09/28 21:30,ZAR,79226.8,0,-64331.87,14894.93,18.8,0.0,14894.93,18.8
Randburg,1906,1266,2025/09/01 06:18,2025/09/28 19:54,ZAR,45180.27,0,-42020.06,3160.21,6.99,35.11,3125.1,6.92
Randburg,Live,1630,2025/09/01 08:49,2025/09/28 18:32,ZAR,18335.22,0,-12829.88,5505.34,30.03,0.0,5505.34,30.03
Randburg,Prematch,47,2025/09/01 08:44,2025/09/28 21:39,ZAR,566.98,0,-391.59,175.39,30.93,0.0,175.39,30.93
White River,Multi-games,4459,2025/09/01 09:27,2025/09/28 20:22,ZAR,24307.28,0,-19536.75,4770.53,19.63,68.75,4701.78,19.34
White River,Lucky #1 (4min),1269,2025/09/01 09:26,2025/09/28 18:16,ZAR,9373.58,0,-6287.66,3085.92,32.92,0.0,3085.92,32.92
White River,Keno - Big 20,2856,2025/09/01 09:42,2025/09/28 20:55,ZAR,62642.46,0,-57797.87,4844.59,7.73,20.61,4823.98,7.7
White River,Numbers,84982,2025/09/01 07:53,2025/09/28 19:30,ZAR,1178378.99,0,-785553.36,392825.63,33.34,0.0,392825.63,33.34
White River,SIS 15s & 39s,2176,2025/09/01 06:26,2025/09/28 20:58,ZAR,76894.02,0,-65649.5,11244.52,14.62,0.0,11244.52,14.62
White River,BetGames Lucky 5,1377,2025/09/01 07:31,2025/09/28 18:19,ZAR,29598.37,0,-25148.13,4450.24,15.04,43.0,4407.24,14.89
White River,BetGames Lucky 6,2100,2025/09/01 07:39,2025/09/28 20:36,ZAR,83680.88,0,-56748.79,26932.09,32.18,0.0,26932.09,32.18
White River,BetGames Lucky 7,2302,2025/09/01 09:56,2025/09/28 19:14,ZAR,38509.59,0,-26786.27,11723.32,30.44,0.0,11723.32,30.44
White River,Horse Racing,1993,2025/09/01 09:45,2025/09/28 21:32,ZAR,69293.1,0,-64991.24,4301.86,6.21,67.03,4234.83,6.11
White River,1904,4128,2025/09/01 07:53,2025/09/28 19:34,ZAR,104008.65,0,-93170.07,10838.58,10.42,0.0,10838.58,10.42
White River,1906,3849,2025/09/01 06:46,2025/09/28 20:24,ZAR,127888.36,0,-101899.85,25988.51,20.32,0.0,25988.51,20.32
White River,Live,1751,2025/09/01 09:12,2025/09/28 19:51,ZAR,67859.9,0,-52453.83,15406.07,22.7,0.0,15406.07,22.7
White River,Prematch,3220,2025/09/01 06:17,2025/09/28 18:27,ZAR,122793.76,0,-100522.65,22271.11,18.14,217.33,22053.78,17.96
Malvern,Multi-games,1487,2025/10/01 09:19,2025/10/28 21:49,ZAR,43533.65,0,-33893.65,9640.0,22.14,0.0,9640.0,22.14
Malvern,Lucky #1 (4min),4602,2025/10/01 08:10,2025/10/28 21:53,ZAR,160929.84,0,-124892.16,36037.68,22.39,705.99,35331.69,21.95
Malvern,Keno - Big 20,844,2025/10/01 06:41,2025/10/28 18:58,ZAR,10095.13,0,-8141.23,1953.9,19.35,0.0,1953.9,19.35
Malvern,Numbers,118076,2025/10/01 06:28,2025/10/28 20:27,ZAR,2151711.28,0,-1753200.17,398511.11,18.52,4691.64,393819.47,18.3
Malvern,SIS 15s & 39s,810,2025/10/01 06:10,2025/10/28 19:36,ZAR,5512.0,0,-4379.41,1132.59,20.55,0.0,1132.59,20.55
Malvern,BetGames Lucky 5,34,2025/10/01 07:59,2025/10/28 18:28,ZAR,531.94,0,-405.58,126.36,23.75,2.5,123.86,23.28
Malvern,BetGames Lucky 6,800,2025/10/01 08:48,2025/10/28 20:27,ZAR,22429.68,0,-16978.26,5451.42,24.3,0.0,5451.42,24.3
Malvern,BetGames Lucky 7,2922,2025/10/01 07:53,2025/10/28 19:29,ZAR,37183.21,0,-28617.89,8565.32,23.04,0.0,8565.32,23.04
Malvern,Horse Racing,2704,2025/10/01 06:25,2025/10/28 21:58,ZAR,44823.81,0,-39291.04,5532.77,12.34,0.0,5532.77,12.34
Malvern,1904,3203,2025/10/01 06:22,2025/10/28 21:25,ZAR,47398.27,0,-31528.15,15870.12,33.48,105.25,15764.87,33.26
Malvern,1906,2584,2025/10/01 07:25,2025/10/28 18:21,ZAR,71592.69,0,-50325.03,21267.66,29.71,206.07,21061.59,29.42
Malvern,Live,1105,2025/10/01 07:19,2025/10/28 19:42,ZAR,26541.03,0,-19778.62,6762.41,25.48,0.0,6762.41,25.48
Malvern,Prematch,1192,2025/10/01 09:48,2025/10/28 21:57,ZAR,35474.78,0,-25006.43,10468.35,29.51,0.0,10468.35,29.51
Potchefstroom,Multi-games,2353,2025/10/01 09:42,2025/10/28 20:57,ZAR,66070.16,0,-58364.03,7706.13,11.66,0.0,7706.13,11.66
Potchefstroom,Lucky #1 (4min),995,2025/10/01 08:44,2025/10/28 19:49,ZAR,23222.98,0,-20430.39,2792.59,12.03,0.0,2792.59,12.03
Potchefstroom,Keno - Big 20,392,2025/10/01 09:39,2025/10/28 19:15,ZAR,4600.88,0,-3744.5,856.38,18.61,0.0,856.38,18.61
Potchefstroom,Numbers,90447,2025/10/01 07:52,2025/10/28 18:26,ZAR,2385917.14,0,-2076356.78,309560.36,12.97,0.0,309560.36,12.97
Potchefstroom,SIS 15s & 39s,599,2025/10/01 07:31,2025/10/28 19:33,ZAR,19006.93,0,-12449.37,6557.56,34.5,0.0,6557.56,34.5
Potchefstroom,BetGames Lucky 5,640,2025/10/01 07:23,2025/10/28 19:29,ZAR,20406.44,0,-19100.75,1305.69,6.4,0.0,1305.69,6.4
Potchefstroom,BetGames Lucky 6,1580,2025/10/01 06:29,2025/10/28 18:49,ZAR,48608.27,0,-40805.93,7802.34,16.05,111.17,7691.17,15.82
Potchefstroom,BetGames Lucky 7,4633,2025/10/01 08:38,2025/10/28 18:44,ZAR,62906.91,0,-49536.09,13370.82,21.25,0.0,13370.82,21.25
Potchefstroom,Horse Racing,4059,2025/10/01 08:52,2025/10/28 19:56,ZAR,109220.77,0,-72218.92,37001.85,33.88,702.14,36299.71,33.24
Potchefstroom,1904,3467,2025/10/01 07:43,2025/10/28 21:57,ZAR,53753.94,0,-40969.38,12784.56,23.78,216.36,12568.2,23.38
Potchefstroom,1906,3135,2025/10/01 07:45,2025/10/28 18:37,ZAR,73851.28,0,-69484.36,4366.92,5.91,0.0,4366.92,5.91
Potchefstroom,Live,2770,2025/10/01 06:37,2025/10/28 19:33,ZAR,97382.72,0,-84980.8,12401.92,12.74,0.0,12401.92,12.74
Potchefstroom,Prematch,3302,2025/10/01 08:27,2025/10/28 21:41,ZAR,43417.06,0,-37092.78,6324.28,14.57,0.0,6324.28,14.57
Pretoria,Multi-games,1758,2025/10/01 08:46,2025/10/28 18:12,ZAR,65652.32,0,-54550.5,11101.82,16.91,0.0,11101.82,16.91
Pretoria,Lucky #1 (4min),4890,2025/10/01 07:53,2025/10/28 19:12,ZAR,60013.42,0,-39893.03,20120.39,33.53,0.0,20120.39,33.53
Pretoria,Keno - Big 20,2804,2025/10/01 08:29,2025/10/28 21:55,ZAR,31322.65,0,-23676.5,7646.15,24.41,0.0,7646.15,24.41
Pretoria,Numbers,428,2025/10/01 08:59,2025/10/28 18:33,ZAR,6152.27,0,-5741.03,411.24,6.68,0.0,411.24,6.68
Pretoria,SIS 15s & 39s,916,2025/10/01 08:11,2025/10/28 19:15,ZAR,17449.24,0,-16076.35,1372.89,7.87,0.0,1372.89,7.87
Pretoria,BetGames Lucky 5,4162,2025/10/01 07:27,2025/10/28 18:25,ZAR,165940.1,0,-137238.61,28701.49,17.3,0.0,28701.49,17.3
Pretoria,BetGames Lucky 6,153,2025/10/01 08:38,2025/10/28 18:20,ZAR,5452.29,0,-4152.46,1299.83,23.84,0.0,1299.83,23.84
Pretoria,BetGames Lucky 7,4152,2025/10/01 08:59,2025/10/28 20:19,ZAR,23386.28,0,-18220.7,5165.58,22.09,0.0,5165.58,22.09
Pretoria,Horse Racing,4343,2025/10/01 06:24,2025/10/28 20:11,ZAR,161250.21,0,-129457.84,31792.37,19.72,0.0,31792.37,19.72
Pretoria,1904,4502,2025/10/01 06:28,2025/10/28 21:11,ZAR,155005.65,0,-134447.11,20558.54,13.26,0.0,20558.54,13.26
Pretoria,1906,3896,2025/10/01 06:32,2025/10/28 18:22,ZAR,147773.13,0,-119507.96,28265.17,19.13,0.0,28265.17,19.13
Pretoria,Live,4704,2025/10/01 06:36,2025/10/28 18:33,ZAR,135005.58,0,-120582.94,14422.64,10.68,0.0,14422.64,10.68
Pretoria,Prematch,92,2025/10/01 09:24,2025/10/28 19:44,ZAR,1164.35,0,-1048.53,115.82,9.95,0.0,115.82,9.95
Randburg,Multi-games,4497,2025/10/01 09:17,2025/10/28 18:59,ZAR,76141.25,0,-61442.68,14698.57,19.3,0.0,14698.57,19.3
Randburg,Lucky #1 (4min),3456,2025/10/01 07:49,2025/10/28 21:20,ZAR,23189.23,0,-17260.76,5928.47,25.57,0.0,5928.47,25.57
Randburg,Keno - Big 20,3418,2025/10/01 09:55,2025/10/28 19:55,ZAR,77327.69,0,-61477.26,15850.43,20.5,0.0,15850.43,20.5
Randburg,Numbers,999,2025/10/01 09:51,2025/10/28 19:20,ZAR,35455.42,0,-29804.31,5651.11,15.94,0.0,5651.11,15.94
Randburg,SIS 15s & 39s,819,2025/10/01 06:56,2025/10/28 19:23,ZAR,12372.84,0,-8050.22,4322.62,34.94,0.0,4322.62,34.94
Randburg,BetGames Lucky 5,2445,2025/10/01 08:53,2025/10/28 20:38,ZAR,28255.82,0,-21623.95,6631.87,23.47,0.0,6631.87,23.47
Randburg,BetGames Lucky 6,3480,2025/10/01 09:46,2025/10/28 18:14,ZAR,113422.52,0,-79206.54,34215.98,30.17,0.0,34215.98,30.17
Randburg,BetGames Lucky 7,1292,2025/10/01 07:31,2025/10/28 18:15,ZAR,19625.31,0,-16610.31,3015.0,15.36,0.0,3015.0,15.36
Randburg,Horse Racing,2477,2025/10/01 09:50,2025/10/28 20:48,ZAR,12893.55,0,-10044.23,2849.32,22.1,0.0,2849.32,22.1
Randburg,1904,4164,2025/10/01 07:56,2025/10/28 21:24,ZAR,122262.74,0,-95735.75,26526.99,21.7,0.0,26526.99,21.7
Randburg,1906,4412,2025/10/01 08:33,2025/10/28 21:22,ZAR,57473.35,0,-54443.7,3029.65,5.27,0.0,3029.65,5.27
Randburg,Live,2263,2025/10/01 07:54,2025/10/28 19:28,ZAR,55708.29,0,-40161.56,15546.73,27.91,92.18,15454.55,27.74
Randburg,Prematch,2104,2025/10/01 09:33,2025/10/28 19:24,ZAR,81169.72,0,-64412.71,16757.01,20.64,0.0,16757.01,20.64
White River,Multi-games,340,2025/10/01 08:57,2025/10/28 18:17,ZAR,13048.25,0,-12260.21,788.04,6.04,2.9,785.14,6.02
White River,Lucky #1 (4min),4024,2025/10/01 06:16,2025/10/28 18:32,ZAR,36902.85,0,-31255.83,5647.02,15.3,0.0,5647.02,15.3
White River,Keno - Big 20,1841,2025/10/01 07:50,2025/10/28 21:26,ZAR,44012.06,0,-36690.43,7321.63,16.64,0.0,7321.63,16.64
White River,Numbers,115763,2025/10/01 07:53,2025/10/28 20:30,ZAR,1559553.08,0,-1412803.42,146749.66,9.41,0.0,146749.66,9.41
White River,SIS 15s & 39s,47,2025/10/01 08:28,2025/10/28 18:42,ZAR,735.46,0,-571.15,164.31,22.34,0.0,164.31,22.34
White River,BetGames Lucky 5,16,2025/10/01 07:41,2025/10/28 19:53,ZAR,396.42,0,-322.23,74.19,18.71,0.0,74.19,18.71
White River,BetGames Lucky 6,20,2025/10/01 06:19,2025/10/28 21:42,ZAR,765.9,0,-690.37,75.53,9.86,0.0,75.53,9.86
White River,BetGames Lucky 7,4302,2025/10/01 09:54,2025/10/28 21:57,ZAR,135241.56,0,-124017.85,11223.71,8.3,0.0,11223.71,8.3
White River,Horse Racing,2911,2025/10/01 09:23,2025/10/28 19:34,ZAR,76292.54,0,-64206.63,12085.91,15.84,100.87,11985.04,15.71
White River,1904,689,2025/10/01 08:25,2025/10/28 18:26,ZAR,5689.27,0,-5269.62,419.65,7.38,4.02,415.63,7.31
White River,1906,3272,2025/10/01 06:40,2025/10/28 21:11,ZAR,64042.96,0,-59760.51,4282.45,6.69,0.0,4282.45,6.69
White River,Live,3133,2025/10/01 08:55,2025/10/28 18:29,ZAR,25146.72,0,-23303.65,1843.07,7.33,0.0,1843.07,7.33
White River,Prematch,484,2025/10/01 06:56,2025/10/28 21:32,ZAR,9268.0,0,-7190.36,2077.64,22.42,0.0,2077.64,22.42
Malvern,Multi-games,4347,2025/11/01 07:48,2025/11/28 21:38,ZAR,69268.58,0,-48876.27,20392.31,29.44,328.65,20063.66,28.97
Malvern,Lucky #1 (4min),3787,2025/11/01 09:52,2025/11/28 20:55,ZAR,30539.69,0,-25074.68,5465.01,17.89,0.0,5465.01,17.89
Malvern,Keno - Big 20,4121,2025/11/01 07:35,2025/11/28 19:49,ZAR,50875.69,0,-35629.91,15245.78,29.97,0.0,15245.78,29.97
Malvern,Numbers,8508,2025/11/01 06:54,2025/11/28 18:32,ZAR,49485.8,0,-41863.67,7622.13,15.4,11.93,7610.2,15.38
Malvern,SIS 15s & 39s,1745,2025/11/01 09:11,2025/11/28 20:58,ZAR,46082.27,0,-41294.32,4787.95,10.39,0.0,4787.95,10.39
Malvern,BetGames Lucky 5,2913,2025/11/01 08:19,2025/11/28 20:12,ZAR,60631.7,0,-45119.84,15511.86,25.58,238.27,15273.59,25.19
Malvern,BetGames Lucky 6,3378,2025/11/01 09:37,2025/11/28 20:58,ZAR,57118.64,0,-45178.52,11940.12,20.9,0.0,11940.12,20.9
Malvern,BetGames Lucky 7,3714,2025/11/01 08:16,2025/11/28 19:32,ZAR,54411.79,0,-45516.41,8895.38,16.35,99.68,8795.7,16.17
Malvern,Horse Racing,4063,2025/11/01 09:58,2025/11/28 21:26,ZAR,131543.77,0,-122338.64,9205.13,7.0,88.23,9116.9,6.93
Malvern,1904,2701,2025/11/01 09:18,2025/11/28 19:18,ZAR,31583.06,0,-29990.5,1592.56,5.04,0.0,1592.56,5.04
Malvern,1906,158,2025/11/01 08:50,2025/11/28 20:54,ZAR,3562.01,0,-3050.18,511.83,14.37,0.0,511.83,14.37
Malvern,Live,2788,2025/11/01 06:30,2025/11/28 19:36,ZAR,88378.47,0,-62488.98,25889.49,29.29,0.0,25889.49,29.29
Malvern,Prematch,3388,2025/11/01 06:21,2025/11/28 20:42,ZAR,108902.73,0,-74438.17,34464.56,31.65,0.0,34464.56,31.65
Potchefstroom,Multi-games,2534,2025/11/01 07:32,2025/11/28 19:11,ZAR,55543.59,0,-44260.21,11283.38,20.31,0.0,11283.38,20.31
Potchefstroom,Lucky #1 (4min),1424,2025/11/01 06:39,2025/11/28 20:34,ZAR,10469.1,0,-9205.54,1263.56,12.07,23.85,1239.71,11.84
Potchefstroom,Keno - Big 20,1028,2025/11/01 08:23,2025/11/28 19:17,ZAR,6277.12,0,-5037.95,1239.17,19.74,0.0,1239.17,19.74
Potchefstroom,Numbers,49951,2025/11/01 07:35,2025/11/28 18:12,ZAR,1181633.5,0,-889837.18,291796.32,24.69,0.0,291796.32,24.69
Potchefstroom,SIS 15s & 39s,2360,2025/11/01 07:35,2025/11/28 20:39,ZAR,17273.89,0,-13814.17,3459.72,20.03,0.0,3459.72,20.03
Potchefstroom,BetGames Lucky 5,3545,2025/11/01 07:10,2025/11/28 21:55,ZAR,64130.76,0,-50311.52,13819.24,21.55,0.0,13819.24,21.55
Potchefstroom,BetGames Lucky 6,842,2025/11/01 06:16,2025/11/28 20:13,ZAR,18470.33,0,-15793.2,2677.13,14.49,24.76,2652.37,14.36
Potchefstroom,BetGames Lucky 7,556,2025/11/01 08:10,2025/11/28 21:50,ZAR,17765.71,0,-16700.64,1065.07,6.0,0.0,1065.07,6.0
Potchefstroom,Horse Racing,2093,2025/11/01 07:22,2025/11/28 18:52,ZAR,81152.33,0,-73112.96,8039.37,9.91,0.0,8039.37,9.91
Potchefstroom,1904,1665,2025/11/01 07:57,2025/11/28 19:10,ZAR,49538.02,0,-44352.04,5185.98,10.47,0.0,5185.98,10.47
Potchefstroom,1906,3390,2025/11/01 08:14,2025/11/28 20:32,ZAR,70385.08,0,-58463.2,11921.88,16.94,129.02,11792.86,16.75
Potchefstroom,Live,2800,2025/11/01 08:13,2025/11/28 19:27,ZAR,107801.26,0,-87329.24,20472.02,18.99,0.0,20472.02,18.99
Potchefstroom,Prematch,4144,2025/11/01 07:19,2025/11/28 19:30,ZAR,98525.09,0,-92905.12,5619.97,5.7,0.0,5619.97,5.7
Pretoria,Multi-games,1176,2025/11/01 08:51,2025/11/28 20:59,ZAR,15890.62,0,-14234.87,1655.75,10.42,25.06,1630.69,10.26
Pretoria,Lucky #1 (4min),536,2025/11/01 06:13,2025/11/28 19:38,ZAR,10027.33,0,-9164.73,862.6,8.6,0.0,862.6,8.6
Pretoria,Keno - Big 20,420,2025/11/01 06:30,2025/11/28 18:45,ZAR,12596.55,0,-8731.77,3864.78,30.68,0.0,3864.78,30.68
Pretoria,Numbers,114227,2025/11/01 08:50,2025/11/28 20:28,ZAR,2942228.47,0,-2482814.82,459413.65,15.61,0.0,459413.65,15.61
Pretoria,SIS 15s & 39s,243,2025/11/01 09:26,2025/11/28 18:57,ZAR,8993.29,0,-7324.97,1668.32,18.55,0.0,1668.32,18.55
Pretoria,BetGames Lucky 5,2354,2025/11/01 08:36,2025/11/28 21:12,ZAR,28068.15,0,-22379.54,5688.61,20.27,0.0,5688.61,20.27
Pretoria,BetGames Lucky 6,324,2025/11/01 06:58,2025/11/28 20:10,ZAR,2144.2,0,-1675.28,468.92,21.87,0.0,468.92,21.87
Pretoria,BetGames Lucky 7,2855,2025/11/01 07:42,2025/11/28 18:41,ZAR,38057.51,0,-35674.28,2383.23,6.26,42.22,2341.01,6.15
Pretoria,Horse Racing,4621,2025/11/01 08:34,2025/11/28 18:16,ZAR,63399.33,0,-43000.21,20399.12,32.18,0.0,20399.12,32.18
Pretoria,1904,3114,2025/11/01 08:24,2025/11/28 18:19,ZAR,48275.87,0,-34940.42,13335.45,27.62,0.0,13335.45,27.62
Pretoria,1906,1539,2025/11/01 07:34,2025/11/28 18:31,ZAR,22078.51,0,-19669.38,2409.13,10.91,0.0,2409.13,10.91
Pretoria,Live,1514,2025/11/01 06:15,2025/11/28 21:48,ZAR,36444.41,0,-30303.03,6141.38,16.85,0.0,6141.38,16.85
Pretoria,Prematch,236,2025/11/01 08:54,2025/11/28 21:53,ZAR,8505.95,0,-7190.34,1315.61,15.47,0.0,1315.61,15.47
Randburg,Multi-games,4831,2025/11/01 07:10,2025/11/28 19:14,ZAR,93475.0,0,-88141.59,5333.41,5.71,0.0,5333.41,5.71
Randburg,Lucky #1 (4min),1575,2025/11/01 06:14,2025/11/28 21:44,ZAR,21378.58,0,-15472.64,5905.94,27.63,0.0,5905.94,27.63
Randburg,Keno - Big 20,4285,2025/11/01 09:35,2025/11/28 19:25,ZAR,112521.63,0,-90430.58,22091.05,19.63,0.0,22091.05,19.63
Randburg,Numbers,131646,2025/11/01 06:30,2025/11/28 21:29,ZAR,4360350.75,0,-3183692.08,1176658.67,26.99,0.0,1176658.67,26.99
Randburg,SIS 15s & 39s,108,2025/11/01 06:34,2025/11/28 20:40,ZAR,1907.21,0,-1338.2,569.01,29.83,8.97,560.04,29.36
Randburg,BetGames Lucky 5,2284,2025/11/01 06:13,2025/11/28 18:42,ZAR,82032.15,0,-63087.57,18944.58,23.09,0.0,18944.58,23.09
Randburg,BetGames Lucky 6,761,2025/11/01 06:35,2025/11/28 18:29,ZAR,27319.74,0,-22321.16,4998.58,18.3,0.0,4998.58,18.3
Randburg,BetGames Lucky 7,1897,2025/11/01 09:35,2025/11/28 21:19,ZAR,37899.9,0,-25695.36,12204.54,32.2,0.0,12204.54,32.2
Randburg,Horse Racing,4027,2025/11/01 06:35,2025/11/28 18:38,ZAR,47594.66,0,-32897.03,14697.63,30.88,0.0,14697.63,30.88
Randburg,1904,2280,2025/11/01 06:32,2025/11/28 18:28,ZAR,41284.73,0,-28974.24,12310.49,29.82,0.0,12310.49,29.82
Randburg,1906,529,2025/11/01 07:19,2025/11/28 21:25,ZAR,19988.07,0,-13036.18,6951.89,34.78,0.0,6951.89,34.78
Randburg,Live,2988,2025/11/01 07:40,2025/11/28 21:34,ZAR,32468.28,0,-29447.97,3020.31,9.3,0.0,3020.31,9.3
Randburg,Prematch,2313,2025/11/01 09:23,2025/11/28 21:52,ZAR,58308.48,0,-38777.38,19531.1,33.5,270.61,19260.49,33.03
White River,Multi-games,677,2025/11/01 09:33,2025/11/28 21:26,ZAR,9545.52,0,-7363.06,2182.46,22.86,28.49,2153.97,22.57
White River,Lucky #1 (4min),3269,2025/11/01 06:13,2025/11/28 21:36,ZAR,99359.97,0,-71287.56,28072.41,28.25,0.0,28072.41,28.25
White River,Keno - Big 20,770,2025/11/01 07:18,2025/11/28 20:33,ZAR,29300.87,0,-19910.02,9390.85,32.05,134.34,9256.51,31.59
White River,Numbers,97561,2025/11/01 07:22,2025/11/28 19:28,ZAR,1264521.14,0,-924686.37,339834.77,26.87,0.0,339834.77,26.87
White River,SIS 15s & 39s,1121,2025/11/01 07:18,2025/11/28 21:57,ZAR,26711.66,0,-19747.49,6964.17,26.07,0.0,6964.17,26.07
White River,BetGames Lucky 5,472,2025/11/01 06:15,2025/11/28 18:13,ZAR,9554.85,0,-8649.75,905.1,9.47,9.96,895.14,9.37
White River,BetGames Lucky 6,969,2025/11/01 09:26,2025/11/28 20:37,ZAR,31138.21,0,-21263.38,9874.83,31.71,0.0,9874.83,31.71
White River,BetGames Lucky 7,3074,2025/11/01 08:36,2025/11/28 20:43,ZAR,28385.11,0,-20829.67,7555.44,26.62,0.0,7555.44,26.62
White River,Horse Racing,1802,2025/11/01 07:25,2025/11/28 19:18,ZAR,15082.36,0,-12363.07,2719.29,18.03,0.0,2719.29,18.03
White River,1904,1579,2025/11/01 06:41,2025/11/28 20:18,ZAR,15308.34,0,-10456.23,4852.11,31.7,0.0,4852.11,31.7
White River,1906,4727,2025/11/01 08:21,2025/11/28 20:47,ZAR,66993.99,0,-63302.37,3691.62,5.51,0.0,3691.62,5.51
White River,Live,4778,2025/11/01 07:13,2025/11/28 18:13,ZAR,172477.8,0,-162809.42,9668.38,5.61,0.0,9668.38,5.61
White River,Prematch,622,2025/11/01 06:59,2025/11/28 19:22,ZAR,9751.11,0,-6804.07,2947.04,30.22,0.0,2947.04,30.22
Malvern,Multi-games,1449,2025/12/01 09:14,2025/12/28 20:14,ZAR,28054.15,0,-26341.78,1712.37,6.1,0.0,1712.37,6.1
Malvern,Lucky #1 (4min),443,2025/12/01 09:19,2025/12/28 19:50,ZAR,3386.49,0,-3165.31,221.18,6.53,0.0,221.18,6.53
Malvern,Keno - Big 20,3630,2025/12/01 06:12,2025/12/28 21:18,ZAR,19644.53,0,-15936.02,3708.51,18.88,0.0,3708.51,18.88
Malvern,Numbers,61381,2025/12/01 06:17,2025/12/28 21:48,ZAR,1188730.55,0,-1047379.74,141350.81,11.89,0.0,141350.81,11.89
Malvern,SIS 15s & 39s,2946,2025/12/01 07:22,2025/12/28 21:23,ZAR,56507.16,0,-36979.73,19527.43,34.56,0.0,19527.43,34.56
Malvern,BetGames Lucky 5,2040,2025/12/01 08:52,2025/12/28 20:36,ZAR,68721.68,0,-51267.38,17454.3,25.4,0.0,17454.3,25.4
Malvern,BetGames Lucky 6,1850,2025/12/01 06:45,2025/12/28 21:28,ZAR,21421.66,0,-16515.63,4906.03,22.9,0.0,4906.03,22.9
Malvern,BetGames Lucky 7,2495,2025/12/01 07:34,2025/12/28 20:49,ZAR,38160.0,0,-30337.99,7822.01,20.5,13.89,7808.12,20.46
Malvern,Horse Racing,2913,2025/12/01 07:31,2025/12/28 19:58,ZAR,88029.67,0,-64845.2,23184.47,26.34,33.89,23150.58,26.3
Malvern,1904,1030,2025/12/01 06:39,2025/12/28 19:38,ZAR,39995.73,0,-36247.16,3748.57,9.37,0.0,3748.57,9.37
Malvern,1906,886,2025/12/01 09:28,2025/12/28 19:12,ZAR,9572.86,0,-8067.65,1505.21,15.72,0.0,1505.21,15.72
Malvern,Live,1878,2025/12/01 08:41,2025/12/28 18:28,ZAR,18313.01,0,-13683.27,4629.74,25.28,0.0,4629.74,25.28
Malvern,Prematch,367,2025/12/01 09:32,2025/12/28 20:51,ZAR,9376.34,0,-6469.89,2906.45,31.0,0.0,2906.45,31.0
Potchefstroom,Multi-games,3980,2025/12/01 06:32,2025/12/28 21:12,ZAR,154681.23,0,-135550.48,19130.75,12.37,0.0,19130.75,12.37
Potchefstroom,Lucky #1 (4min),2778,2025/12/01 08:46,2025/12/28 20:59,ZAR,30997.47,0,-21731.0,9266.47,29.89,154.8,9111.67,29.39
Potchefstroom,Keno - Big 20,2484,2025/12/01 09:26,2025/12/28 20:15,ZAR,52654.33,0,-48337.19,4317.14,8.2,0.0,4317.14,8.2
Potchefstroom,Numbers,132709,2025/12/01 06:59,2025/12/28 21:34,ZAR,3830536.0,0,-3084652.95,745883.05,19.47,0.0,745883.05,19.47
Potchefstroom,SIS 15s & 39s,4000,2025/12/01 06:47,2025/12/28 20:23,ZAR,84817.33,0,-58187.95,26629.38,31.4,0.0,26629.38,31.4
Potchefstroom,BetGames Lucky 5,3884,2025/12/01 08:35,2025/12/28 20:34,ZAR,49204.93,0,-41655.56,7549.37,15.34,0.0,7549.37,15.34
Potchefstroom,BetGames Lucky 6,91,2025/12/01 07:16,2025/12/28 21:57,ZAR,485.46,0,-400.1,85.36,17.58,0.0,85.36,17.58
Potchefstroom,BetGames Lucky 7,4636,2025/12/01 08:25,2025/12/28 20:37,ZAR,159702.31,0,-133060.85,26641.46,16.68,0.0,26641.46,16.68
Potchefstroom,Horse Racing,3675,2025/12/01 09:39,2025/12/28 19:45,ZAR,102383.05,0,-73029.9,29353.15,28.67,0.0,29353.15,28.67
Potchefstroom,1904,988,2025/12/01 09:53,2025/12/28 19:43,ZAR,8683.49,0,-6408.28,2275.21,26.2,0.0,2275.21,26.2
Potchefstroom,1906,3328,2025/12/01 08:27,2025/12/28 19:10,ZAR,105123.29,0,-94518.29,10605.0,10.09,0.0,10605.0,10.09
Potchefstroom,Live,811,2025/12/01 09:57,2025/12/28 20:21,ZAR,23778.77,0,-19031.66,4747.11,19.96,0.0,4747.11,19.96
Potchefstroom,Prematch,1192,2025/12/01 06:55,2025/12/28 19:39,ZAR,25380.78,0,-23158.01,2222.77,8.76,0.0,2222.77,8.76
Pretoria,Multi-games,4380,2025/12/01 08:47,2025/12/28 19:27,ZAR,157442.08,0,-147594.5,9847.58,6.25,0.0,9847.58,6.25
Pretoria,Lucky #1 (4min),3556,2025/12/01 06:34,2025/12/28 20:31,ZAR,32002.87,0,-21251.56,10751.31,33.59,0.0,10751.31,33.59
Pretoria,Keno - Big 20,4146,2025/12/01 08:34,2025/12/28 19:25,ZAR,151744.75,0,-134101.99,17642.76,11.63,100.43,17542.33,11.56
Pretoria,Numbers,46013,2025/12/01 07:45,2025/12/28 18:26,ZAR,566006.54,0,-399704.45,166302.09,29.38,0.0,166302.09,29.38
Pretoria,SIS 15s & 39s,1122,2025/12/01 07:34,2025/12/28 20:38,ZAR,40536.24,0,-36818.65,3717.59,9.17,8.06,3709.53,9.15
Pretoria,BetGames Lucky 5,3259,2025/12/01 09:47,2025/12/28 19:27,ZAR,115865.06,0,-76091.0,39774.06,34.33,0.0,39774.06,34.33
